value,method
11.151374,normal
11.120914,normal
11.092335,normal
11.064542,normal
11.03859,normal
11.013667,normal
11.046845,normal
11.227058,normal
11.293053,normal
11.273423,normal
11.239424,normal
11.205895,normal
11.1732,normal
11.14207,normal
11.112671,normal
11.085814,normal
11.059575,normal
11.034403,normal
11.011619,normal
11.05106,normal
11.237886,normal
11.297203,normal
11.275254,normal
11.239531,normal
11.202589,normal
11.168208,normal
11.135613,normal
11.102177,normal
11.072789,normal
11.045398,normal
11.017694,normal
11.013882,normal
11.240024,normal
11.347725,normal
11.340149,normal
11.302338,normal
11.263319,normal
11.225219,normal
11.191032,normal
11.157121,normal
11.124832,normal
11.094264,normal
11.06637,normal
11.039182,normal
11.014839,normal
11.013555,normal
11.232461,normal
11.29546,normal
11.287812,normal
11.254928,normal
11.220674,normal
11.188759,normal
11.156945,normal
11.126749,normal
11.097836,normal
11.071839,normal
11.045582,normal
11.023187,normal
10.999538,normal
11.156287,normal
11.275138,normal
11.272757,normal
11.243778,normal
11.210608,normal
11.176209,normal
11.142831,normal
11.109216,normal
11.079073,normal
11.048782,normal
11.019005,normal
11.010643,normal
11.241221,normal
11.301898,normal
11.287606,normal
11.251054,normal
11.211769,normal
11.17558,normal
11.14143,normal
11.108291,normal
11.079203,normal
11.049736,normal
11.021954,normal
10.997256,normal
11.226581,normal
11.305613,normal
11.300044,normal
11.268115,normal
11.230993,normal
11.196206,normal
11.16347,normal
11.131638,normal
11.101893,normal
11.072873,normal
11.046057,normal
11.020577,normal
10.99969,normal
11.215329,normal
11.296422,normal
11.293879,normal
11.26227,normal
11.228225,normal
11.195053,normal
11.164369,normal
11.133894,normal
11.106736,normal
11.08143,normal
11.055879,normal
11.032967,normal
11.009574,normal
11.070196,normal
11.229084,normal
11.269826,normal
11.246079,normal
11.213617,normal
11.178439,normal
11.146172,normal
11.112904,normal
11.08146,normal
11.052415,normal
11.023005,normal
10.99718,normal
11.205053,normal
11.308229,normal
11.308242,normal
11.275304,normal
11.238526,normal
11.202846,normal
11.169284,normal
11.136419,normal
11.106186,normal
11.077272,normal
11.050016,normal
11.024208,normal
10.99874,normal
11.195181,normal
11.311993,normal
11.315419,normal
11.282349,normal
11.246551,normal
11.212568,normal
11.179318,normal
11.148661,normal
11.119638,normal
11.092442,normal
11.066107,normal
11.040455,normal
11.016081,normal
11.008425,normal
11.218771,normal
11.294877,normal
11.28316,normal
11.247396,normal
11.211771,normal
11.180343,normal
11.148704,normal
11.119488,normal
11.091525,normal
11.065521,normal
11.040821,normal
11.016583,normal
11.028864,normal
11.219984,normal
11.279764,normal
11.26484,normal
11.234264,normal
11.202623,normal
11.17259,normal
11.141789,normal
11.114424,normal
11.087298,normal
11.061909,normal
11.035556,normal
11.012231,normal
11.014995,normal
11.197443,normal
11.264272,normal
11.254097,normal
11.228078,normal
11.200765,normal
11.172564,normal
11.145389,normal
11.119059,normal
11.093916,normal
11.070689,normal
11.0483,normal
11.025434,normal
11.003702,normal
11.087737,normal
11.246017,normal
11.277558,normal
11.251602,normal
11.221457,normal
11.191954,normal
11.164456,normal
11.136606,normal
11.109114,normal
11.080833,normal
11.056691,normal
11.030726,normal
11.0058,normal
11.070211,normal
11.340051,normal
11.418533,normal
11.382507,normal
11.338606,normal
11.295744,normal
11.252315,normal
11.212737,normal
11.175907,normal
11.138169,normal
11.103401,normal
11.070106,normal
11.038415,normal
11.009448,normal
11.084393,normal
11.292854,normal
11.35255,normal
11.326657,normal
11.28804,normal
11.250314,normal
11.212352,normal
11.177095,normal
11.143262,normal
11.111285,normal
11.080947,normal
11.053691,normal
11.027615,normal
11.003198,normal
11.135918,normal
11.297266,normal
11.319354,normal
11.286985,normal
11.249794,normal
11.21364,normal
11.180994,normal
11.148517,normal
11.117493,normal
11.087687,normal
11.060066,normal
11.035481,normal
11.011126,normal
11.059488,normal
11.269495,normal
11.325019,normal
11.303491,normal
11.264009,normal
11.224559,normal
11.187567,normal
11.151956,normal
11.115884,normal
11.082833,normal
11.050738,normal
11.021713,normal
10.996666,normal
11.225009,normal
11.332377,normal
11.329652,normal
11.295766,normal
11.257757,normal
11.220402,normal
11.184749,normal
11.150027,normal
11.117302,normal
11.0869,normal
11.058471,normal
11.031282,normal
11.006142,normal
11.106412,normal
11.268949,normal
11.300783,normal
11.271651,normal
11.235756,normal
11.201214,normal
11.167373,normal
11.135904,normal
11.104742,normal
11.076894,normal
11.050072,normal
11.023936,normal
11.000156,normal
11.138827,normal
11.280284,normal
11.286585,normal
11.252089,normal
11.217115,normal
11.179961,normal
11.144629,normal
11.109587,normal
11.076199,normal
11.0455,normal
11.017877,normal
11.017217,normal
11.230247,normal
11.315189,normal
11.300441,normal
11.263847,normal
11.225465,normal
11.190881,normal
11.156746,normal
11.124796,normal
11.094274,normal
11.065062,normal
11.038537,normal
11.011024,normal
11.066438,normal
11.232721,normal
11.287118,normal
11.263194,normal
11.228861,normal
11.196928,normal
11.16694,normal
11.136801,normal
11.107254,normal
11.081097,normal
11.053662,normal
11.029022,normal
11.004673,normal
11.116337,normal
11.293872,normal
11.334765,normal
11.308097,normal
11.272443,normal
11.237471,normal
11.204214,normal
11.173294,normal
11.142809,normal
11.113235,normal
11.086501,normal
11.061047,normal
11.037014,normal
11.013901,normal
10.998839,normal
11.232853,normal
11.458594,normal
11.456361,normal
11.410796,normal
11.366888,normal
11.323294,normal
11.277578,normal
11.234574,normal
11.195354,normal
11.157509,normal
11.122666,normal
11.090704,normal
11.059377,normal
11.030046,normal
11.002663,normal
11.139441,normal
11.303962,normal
11.327346,normal
11.295314,normal
11.256875,normal
11.220003,normal
11.184588,normal
11.150449,normal
11.119115,normal
11.088754,normal
11.06096,normal
11.034385,normal
11.008999,normal
11.066065,normal
11.236385,normal
11.288231,normal
11.264351,normal
11.22947,normal
11.195964,normal
11.164844,normal
11.133308,normal
11.103187,normal
11.076258,normal
11.050837,normal
11.025029,normal
10.999725,normal
11.163904,normal
11.277617,normal
11.29303,normal
11.263718,normal
11.230277,normal
11.198317,normal
11.166676,normal
11.13634,normal
11.104116,normal
11.075734,normal
11.0482,normal
11.020472,normal
10.995818,normal
11.264715,normal
11.61349,normal
11.640655,normal
11.585344,normal
11.525492,normal
11.466195,normal
11.407488,normal
11.356726,normal
11.310538,normal
11.267711,normal
11.226918,normal
11.190022,normal
11.153708,normal
11.120297,normal
11.089496,normal
11.059924,normal
11.032408,normal
11.005488,normal
11.103448,normal
11.266252,normal
11.299901,normal
11.271269,normal
11.235262,normal
11.200912,normal
11.166037,normal
11.133861,normal
11.102898,normal
11.075002,normal
11.04752,normal
11.021831,normal
10.99874,normal
11.18634,normal
11.297424,normal
11.303082,normal
11.270645,normal
11.236097,normal
11.202251,normal
11.169812,normal
11.138921,normal
11.108707,normal
11.08105,normal
11.05534,normal
11.030625,normal
11.006692,normal
11.111841,normal
11.273688,normal
11.295067,normal
11.269092,normal
11.234563,normal
11.198134,normal
11.163677,normal
11.129384,normal
11.09554,normal
11.066195,normal
11.038759,normal
11.012428,normal
11.069661,normal
11.222055,normal
11.273395,normal
11.249807,normal
11.216568,normal
11.184262,normal
11.152851,normal
11.123978,normal
11.095331,normal
11.067861,normal
11.0423,normal
11.017447,normal
11.010839,normal
11.204779,normal
11.297199,normal
11.287834,normal
11.255776,normal
11.222162,normal
11.189594,normal
11.158962,normal
11.130322,normal
11.103127,normal
11.07863,normal
11.054316,normal
11.029801,normal
11.007118,normal
11.084479,normal
11.228807,normal
11.259206,normal
11.230867,normal
11.199348,normal
11.16744,normal
11.135304,normal
11.10442,normal
11.076997,normal
11.047668,normal
11.021544,normal
10.998096,normal
11.181605,normal
11.297073,normal
11.299472,normal
11.266668,normal
11.232564,normal
11.199011,normal
11.166247,normal
11.135979,normal
11.107364,normal
11.080355,normal
11.056721,normal
11.032246,normal
11.008477,normal
11.084799,normal
11.261492,normal
11.3002,normal
11.270025,normal
11.234875,normal
11.198035,normal
11.163287,normal
11.129573,normal
11.09622,normal
11.064241,normal
11.035758,normal
11.008793,normal
11.088154,normal
11.270172,normal
11.322744,normal
11.296908,normal
11.259017,normal
11.222062,normal
11.186379,normal
11.153126,normal
11.11933,normal
11.088497,normal
11.058866,normal
11.032627,normal
11.007326,normal
11.088414,normal
11.250397,normal
11.289033,normal
11.263906,normal
11.228716,normal
11.195289,normal
11.162768,normal
11.131487,normal
11.10256,normal
11.073736,normal
11.047756,normal
11.022257,normal
10.998598,normal
11.170894,normal
11.294,normal
11.304786,normal
11.273033,normal
11.240217,normal
11.20719,normal
11.175966,normal
11.145429,normal
11.117503,normal
11.090514,normal
11.066072,normal
11.043133,normal
11.020444,normal
10.997697,normal
11.193017,normal
11.333684,normal
11.329911,normal
11.296627,normal
11.259103,normal
11.221027,normal
11.186152,normal
11.150109,normal
11.116403,normal
11.085636,normal
11.054643,normal
11.024802,normal
10.998085,normal
11.215235,normal
11.303594,normal
11.303082,normal
11.267958,normal
11.231327,normal
11.19576,normal
11.161935,normal
11.129355,normal
11.099083,normal
11.070335,normal
11.044766,normal
11.019514,normal
10.996929,normal
11.196263,normal
11.288099,normal
11.28931,normal
11.257456,normal
11.223555,normal
11.190646,normal
11.158986,normal
11.128805,normal
11.100085,normal
11.07351,normal
11.047454,normal
11.023646,normal
10.999631,normal
11.153985,normal
11.279992,normal
11.289338,normal
11.257236,normal
11.220459,normal
11.186215,normal
11.151539,normal
11.118752,normal
11.086561,normal
11.056546,normal
11.029279,normal
11.003364,normal
11.126516,normal
11.266776,normal
11.292525,normal
11.263165,normal
11.227744,normal
11.191883,normal
11.157977,normal
11.125895,normal
11.0967,normal
11.067422,normal
11.041188,normal
11.016028,normal
11.027051,normal
11.218501,normal
11.281922,normal
11.264546,normal
11.231691,normal
11.19772,normal
11.166197,normal
11.135325,normal
11.106515,normal
11.078948,normal
11.054681,normal
11.029614,normal
11.007521,normal
11.076752,normal
11.243104,normal
11.278796,normal
11.252213,normal
11.218518,normal
11.18235,normal
11.148303,normal
11.116627,normal
11.083876,normal
11.054185,normal
11.025052,normal
10.997307,normal
11.196074,normal
11.318657,normal
11.322257,normal
11.288075,normal
11.250184,normal
11.213643,normal
11.179028,normal
11.146067,normal
11.114519,normal
11.084955,normal
11.057129,normal
11.030254,normal
11.005483,normal
11.118032,normal
11.279722,normal
11.317233,normal
11.289746,normal
11.253852,normal
11.219834,normal
11.186755,normal
11.155327,normal
11.125201,normal
11.097013,normal
11.071325,normal
11.047526,normal
11.021909,normal
10.998364,normal
11.184775,normal
11.268194,normal
11.26657,normal
11.238224,normal
11.207245,normal
11.17721,normal
11.148077,normal
11.119689,normal
11.09399,normal
11.069187,normal
11.045876,normal
11.022652,normal
11.000225,normal
11.143243,normal
11.281103,normal
11.288593,normal
11.260639,normal
11.224368,normal
11.1903,normal
11.158673,normal
11.125122,normal
11.094935,normal
11.066464,normal
11.037468,normal
11.011181,normal
11.075797,normal
11.28913,normal
11.352009,normal
11.330031,normal
11.292964,normal
11.254514,normal
11.21856,normal
11.184991,normal
11.151566,normal
11.120945,normal
11.092738,normal
11.065063,normal
11.039506,normal
11.013327,normal
11.05541,normal
11.258865,normal
11.336784,normal
11.316451,normal
11.281303,normal
11.245839,normal
11.211637,normal
11.179753,normal
11.149261,normal
11.120689,normal
11.093878,normal
11.068573,normal
11.04292,normal
11.019688,normal
10.997589,normal
11.183552,normal
11.306536,normal
11.304795,normal
11.273072,normal
11.237336,normal
11.200868,normal
11.16757,normal
11.134951,normal
11.102563,normal
11.073,normal
11.046046,normal
11.01969,normal
11.00035,normal
11.225484,normal
11.28667,normal
11.277744,normal
11.244344,normal
11.210403,normal
11.178589,normal
11.147274,normal
11.118137,normal
11.089377,normal
11.036729,normal
11.012113,normal
11.036014,normal
11.236988,normal
11.302426,normal
11.28218,normal
11.248831,normal
11.212798,normal
11.176228,normal
11.141476,normal
11.109629,normal
11.077286,normal
11.048846,normal
11.021308,normal
10.996706,normal
11.21436,normal
11.34199,normal
11.345703,normal
11.310335,normal
11.27127,normal
11.23359,normal
11.19759,normal
11.163818,normal
11.132155,normal
11.101554,normal
11.073195,normal
11.045312,normal
11.019261,normal
10.998298,normal
11.204575,normal
11.296144,normal
11.290275,normal
11.257717,normal
11.223323,normal
11.191272,normal
11.159968,normal
11.128828,normal
11.099993,normal
11.072752,normal
11.047211,normal
11.023171,normal
11.000799,normal
11.154991,normal
11.277069,normal
11.281682,normal
11.248991,normal
11.214805,normal
11.180816,normal
11.145876,normal
11.113619,normal
11.082192,normal
11.052001,normal
11.024242,normal
10.99719,normal
11.199595,normal
11.316555,normal
11.322825,normal
11.289134,normal
11.251589,normal
11.215086,normal
11.18148,normal
11.149269,normal
11.118875,normal
11.089629,normal
11.0629,normal
11.038046,normal
11.013851,normal
11.034709,normal
11.229869,normal
11.291014,normal
11.276608,normal
11.243931,normal
11.211265,normal
11.180368,normal
11.15016,normal
11.12083,normal
11.092769,normal
11.066304,normal
11.042115,normal
11.018324,normal
10.998328,normal
11.189702,normal
11.261981,normal
11.248728,normal
11.218604,normal
11.185723,normal
11.152823,normal
11.120402,normal
11.091148,normal
11.061858,normal
11.033719,normal
11.008265,normal
11.097935,normal
11.259307,normal
11.307041,normal
11.286163,normal
11.251923,normal
11.216825,normal
11.184206,normal
11.152074,normal
11.12197,normal
11.092591,normal
11.065655,normal
11.041043,normal
11.016604,normal
11.019784,normal
11.196501,normal
11.2606,normal
11.248128,normal
11.215976,normal
11.185642,normal
11.156031,normal
11.127863,normal
11.099991,normal
11.073625,normal
11.049767,normal
11.026281,normal
11.003546,normal
11.122972,normal
11.25702,normal
11.2643,normal
11.23859,normal
11.207357,normal
11.173849,normal
11.14086,normal
11.109855,normal
11.079803,normal
11.051023,normal
11.023339,normal
10.99985,normal
11.231867,normal
11.330908,normal
11.328993,normal
11.292915,normal
11.254345,normal
11.217999,normal
11.1833,normal
11.150747,normal
11.118777,normal
11.087832,normal
11.061856,normal
11.034776,normal
11.009959,normal
11.068619,normal
11.259745,normal
11.319701,normal
11.297358,normal
11.263299,normal
11.229695,normal
11.196344,normal
11.163874,normal
11.133055,normal
11.104097,normal
11.077919,normal
11.052832,normal
11.028148,normal
11.003748,normal
11.103612,normal
11.252236,normal
11.271089,normal
11.245043,normal
11.212791,normal
11.181621,normal
11.149467,normal
11.118516,normal
11.088573,normal
11.060839,normal
11.032975,normal
11.006381,normal
11.109582,normal
11.503613,normal
11.603555,normal
11.571804,normal
11.523755,normal
11.473617,normal
11.425262,normal
11.377539,normal
11.334268,normal
11.292135,normal
11.253761,normal
11.216638,normal
11.183103,normal
11.151771,normal
11.121404,normal
11.092098,normal
11.064807,normal
11.03882,normal
11.014366,normal
11.021334,normal
11.217725,normal
11.279799,normal
11.263216,normal
11.230446,normal
11.195812,normal
11.161562,normal
11.130034,normal
11.09971,normal
11.068358,normal
11.040305,normal
11.014877,normal
11.048918,normal
11.277822,normal
11.357971,normal
11.337023,normal
11.297933,normal
11.259557,normal
11.222108,normal
11.185996,normal
11.152803,normal
11.120972,normal
11.090691,normal
11.061799,normal
11.034663,normal
11.008415,normal
11.075065,normal
11.260163,normal
11.313545,normal
11.290221,normal
11.254436,normal
11.219424,normal
11.185988,normal
11.154,normal
11.124118,normal
11.09511,normal
11.068411,normal
11.044012,normal
11.020046,normal
10.998158,normal
11.179071,normal
11.288645,normal
11.289726,normal
11.255104,normal
11.218501,normal
11.183846,normal
11.15087,normal
11.116669,normal
11.085582,normal
11.056857,normal
11.027108,normal
10.999754,normal
11.169067,normal
11.298548,normal
11.308603,normal
11.276058,normal
11.237984,normal
11.202415,normal
11.167272,normal
11.135163,normal
11.105022,normal
11.075218,normal
11.047464,normal
11.020353,normal
10.998615,normal
11.208434,normal
11.287198,normal
11.281803,normal
11.248903,normal
11.215073,normal
11.18154,normal
11.149267,normal
11.118654,normal
11.090028,normal
11.062167,normal
11.037676,normal
11.012897,normal
11.042611,normal
11.232092,normal
11.291224,normal
11.26915,normal
11.233802,normal
11.196362,normal
11.160898,normal
11.127323,normal
11.095729,normal
11.064714,normal
11.03487,normal
11.006612,normal
11.114515,normal
11.292211,normal
11.327276,normal
11.298101,normal
11.259822,normal
11.221478,normal
11.185019,normal
11.151032,normal
11.11845,normal
11.087693,normal
11.059284,normal
11.031642,normal
11.005204,normal
11.105182,normal
11.24122,normal
11.267554,normal
11.240138,normal
11.207005,normal
11.174908,normal
11.143883,normal
11.114305,normal
11.085354,normal
11.059988,normal
11.035961,normal
11.012164,normal
11.03666,normal
11.215471,normal
11.274511,normal
11.251774,normal
11.220365,normal
11.187077,normal
11.153687,normal
11.121141,normal
11.090355,normal
11.060109,normal
11.031385,normal
11.005863,normal
11.091692,normal
11.252957,normal
11.283886,normal
11.256183,normal
11.221269,normal
11.187898,normal
11.155312,normal
11.124237,normal
11.094625,normal
11.067622,normal
11.041241,normal
11.015743,normal
11.019097,normal
11.224296,normal
11.294043,normal
11.278026,normal
11.244988,normal
11.212606,normal
11.181239,normal
11.150125,normal
11.119928,normal
11.091224,normal
11.064673,normal
11.039177,normal
11.015866,normal
11.016653,normal
11.219624,normal
11.2643,normal
11.245788,normal
11.213566,normal
11.180643,normal
11.145323,normal
11.113336,normal
11.08218,normal
11.05065,normal
11.022465,normal
10.9962,normal
11.22892,normal
11.315926,normal
11.314097,normal
11.279058,normal
11.241292,normal
11.204549,normal
11.173256,normal
11.141846,normal
11.109626,normal
11.079294,normal
11.050902,normal
11.022763,normal
10.99723,normal
11.193383,normal
11.310688,normal
11.309896,normal
11.276337,normal
11.239491,normal
11.204129,normal
11.171303,normal
11.139246,normal
11.109054,normal
11.080752,normal
11.053391,normal
11.028193,normal
11.004636,normal
11.13014,normal
11.261635,normal
11.283938,normal
11.25489,normal
11.223323,normal
11.191849,normal
11.161447,normal
11.133514,normal
11.105564,normal
11.078886,normal
11.053981,normal
11.029662,normal
11.007181,normal
11.075265,normal
11.240684,normal
11.264772,normal
11.239676,normal
11.206711,normal
11.17102,normal
11.138568,normal
11.107329,normal
11.074298,normal
11.044878,normal
11.016835,normal
11.033119,normal
11.268504,normal
11.35308,normal
11.331802,normal
11.291862,normal
11.250883,normal
11.211005,normal
11.176291,normal
11.143089,normal
11.11144,normal
11.081414,normal
11.053858,normal
11.02597,normal
10.999162,normal
11.158316,normal
11.259064,normal
11.256592,normal
11.225533,normal
11.191175,normal
11.159555,normal
11.12849,normal
11.098745,normal
11.07125,normal
11.044724,normal
11.019334,normal
10.998038,normal
11.207214,normal
11.3056,normal
11.297057,normal
11.25992,normal
11.222248,normal
11.186264,normal
11.149131,normal
11.115348,normal
11.083102,normal
11.052167,normal
11.024015,normal
10.998219,normal
11.180097,normal
11.29136,normal
11.293324,normal
11.259225,normal
11.22307,normal
11.187304,normal
11.15409,normal
11.122132,normal
11.091589,normal
11.063251,normal
11.036242,normal
11.011056,normal
11.085224,normal
11.239618,normal
11.280636,normal
11.25525,normal
11.222076,normal
11.189697,normal
11.158284,normal
11.127762,normal
11.098568,normal
11.072907,normal
11.048013,normal
11.023896,normal
11.001102,normal
11.156535,normal
11.252933,normal
11.250508,normal
11.219782,normal
11.186202,normal
11.151831,normal
11.118767,normal
11.088281,normal
11.059304,normal
11.030667,normal
11.002948,normal
11.122084,normal
11.305134,normal
11.330139,normal
11.297691,normal
11.26057,normal
11.223494,normal
11.190114,normal
11.157977,normal
11.127273,normal
11.097783,normal
11.069753,normal
11.04422,normal
11.019836,normal
10.996783,normal
11.19947,normal
11.286324,normal
11.284158,normal
11.252679,normal
11.219174,normal
11.187079,normal
11.157357,normal
11.128756,normal
11.100762,normal
11.075534,normal
11.050322,normal
11.027196,normal
11.003435,normal
11.120794,normal
11.251953,normal
11.257837,normal
11.228643,normal
11.196456,normal
11.162946,normal
11.131026,normal
11.099616,normal
11.070246,normal
11.04051,normal
11.014322,normal
11.040851,normal
11.233603,normal
11.302968,normal
11.287247,normal
11.253461,normal
11.217284,normal
11.183231,normal
11.15058,normal
11.119893,normal
11.090324,normal
11.062569,normal
11.037169,normal
11.012244,normal
11.053785,normal
11.235319,normal
11.290448,normal
11.269104,normal
11.235482,normal
11.203573,normal
11.172204,normal
11.141861,normal
11.113687,normal
11.087182,normal
11.0616,normal
11.037116,normal
11.012926,normal
11.036345,normal
11.217015,normal
11.268118,normal
11.246518,normal
11.214847,normal
11.18249,normal
11.149912,normal
11.117719,normal
11.088143,normal
11.060316,normal
11.031989,normal
11.005574,normal
11.11026,normal
11.262052,normal
11.28842,normal
11.260477,normal
11.226221,normal
11.192675,normal
11.160929,normal
11.128663,normal
11.100241,normal
11.07326,normal
11.046438,normal
11.021982,normal
10.997884,normal
11.170612,normal
11.269464,normal
11.268312,normal
11.239238,normal
11.209045,normal
11.178827,normal
11.148332,normal
11.120428,normal
11.093184,normal
11.067438,normal
11.042687,normal
11.019319,normal
10.997469,normal
11.219539,normal
11.28009,normal
11.263115,normal
11.231367,normal
11.19615,normal
11.162475,normal
11.130209,normal
11.098945,normal
11.068806,normal
11.040274,normal
11.013515,normal
11.068424,normal
11.25864,normal
11.321636,normal
11.298158,normal
11.260798,normal
11.224648,normal
11.191046,normal
11.159005,normal
11.129334,normal
11.100781,normal
11.072204,normal
11.045761,normal
11.020689,normal
10.998528,normal
11.226132,normal
11.276181,normal
11.261873,normal
11.23061,normal
11.196538,normal
11.164899,normal
11.134488,normal
11.106604,normal
11.079897,normal
11.054996,normal
11.029535,normal
11.005307,normal
11.090961,normal
11.261694,normal
11.291657,normal
11.264948,normal
11.23276,normal
11.201055,normal
11.171292,normal
11.143725,normal
11.117307,normal
11.091063,normal
11.065908,normal
11.041916,normal
11.019288,normal
10.99771,normal
11.171341,normal
11.277617,normal
11.2699,normal
11.237417,normal
11.204281,normal
11.172033,normal
11.138286,normal
11.107156,normal
11.076365,normal
11.046717,normal
11.019204,normal
10.99429,normal
11.322706,normal
11.572645,normal
11.569914,normal
11.524996,normal
11.474133,normal
11.425156,normal
11.378037,normal
11.334469,normal
11.295565,normal
11.257232,normal
11.221794,normal
11.186823,normal
11.154469,normal
11.12247,normal
11.092341,normal
11.065296,normal
11.038166,normal
11.014027,normal
11.051628,normal
11.212786,normal
11.25727,normal
11.235444,normal
11.203612,normal
11.174406,normal
11.143398,normal
11.114175,normal
11.087141,normal
11.061564,normal
11.037585,normal
11.013703,normal
11.036896,normal
11.233768,normal
11.282249,normal
11.256792,normal
11.224564,normal
11.190313,normal
11.154323,normal
11.121961,normal
11.090857,normal
11.059637,normal
11.030344,normal
11.003294,normal
11.149075,normal
11.286782,normal
11.294427,normal
11.260537,normal
11.223456,normal
11.188871,normal
11.155825,normal
11.123196,normal
11.092924,normal
11.065208,normal
11.039004,normal
11.013371,normal
11.065216,normal
11.250028,normal
11.288965,normal
11.26502,normal
11.229893,normal
11.198052,normal
11.167901,normal
11.139393,normal
11.109751,normal
11.082932,normal
11.059414,normal
11.034889,normal
11.010955,normal
11.08227,normal
11.238479,normal
11.264099,normal
11.239566,normal
11.206485,normal
11.17085,normal
11.137213,normal
11.106157,normal
11.075172,normal
11.045979,normal
11.019908,normal
11.000382,normal
11.214443,normal
11.29195,normal
11.279722,normal
11.246236,normal
11.211761,normal
11.178355,normal
11.146005,normal
11.116971,normal
11.088759,normal
11.061599,normal
11.035001,normal
11.009969,normal
11.067229,normal
11.229997,normal
11.283494,normal
11.259241,normal
11.225251,normal
11.193316,normal
11.163075,normal
11.133572,normal
11.105691,normal
11.079636,normal
11.055011,normal
11.030303,normal
11.00785,normal
11.088218,normal
11.242339,normal
11.266886,normal
11.240903,normal
11.212766,normal
11.184074,normal
11.156213,normal
11.129395,normal
11.105411,normal
11.081585,normal
11.056912,normal
11.031743,normal
11.008532,normal
11.057712,normal
11.326252,normal
11.405746,normal
11.370674,normal
11.327359,normal
11.286944,normal
11.247314,normal
11.207729,normal
11.173603,normal
11.141587,normal
11.112022,normal
11.084556,normal
11.057851,normal
11.032543,normal
11.007732,normal
11.082981,normal
11.264314,normal
11.310082,normal
11.285368,normal
11.252043,normal
11.218754,normal
11.18717,normal
11.159129,normal
11.131887,normal
11.105882,normal
11.078666,normal
11.053232,normal
11.030675,normal
11.008304,normal
11.081814,normal
11.240303,normal
11.280223,normal
11.258041,normal
11.228137,normal
11.197593,normal
11.169358,normal
11.141366,normal
11.115135,normal
11.089855,normal
11.065234,normal
11.042463,normal
11.020186,normal
10.998879,normal
11.165373,normal
11.269885,normal
11.268584,normal
11.241134,normal
11.212327,normal
11.183841,normal
11.156965,normal
11.13184,normal
11.107205,normal
11.083526,normal
11.06052,normal
11.039144,normal
11.018384,normal
10.997993,normal
11.195297,normal
11.278054,normal
11.265471,normal
11.233129,normal
11.199894,normal
11.166708,normal
11.135747,normal
11.105495,normal
11.076506,normal
11.048298,normal
11.02245,normal
10.998331,normal
11.194506,normal
11.284297,normal
11.281162,normal
11.249335,normal
11.215385,normal
11.182289,normal
11.152183,normal
11.123318,normal
11.095847,normal
11.06894,normal
11.043545,normal
11.019308,normal
10.999026,normal
11.194174,normal
11.283605,normal
11.276191,normal
11.245976,normal
11.21422,normal
11.183332,normal
11.154297,normal
11.12604,normal
11.099066,normal
11.074045,normal
11.050312,normal
11.027385,normal
11.005162,normal
11.08952,normal
11.238356,normal
11.26245,normal
11.237144,normal
11.208021,normal
11.179975,normal
11.153651,normal
11.127705,normal
11.101119,normal
11.075747,normal
11.051014,normal
11.027544,normal
11.004154,normal
11.127865,normal
11.300002,normal
11.321786,normal
11.28711,normal
11.249364,normal
11.212095,normal
11.175499,normal
11.142885,normal
11.112281,normal
11.08265,normal
11.055353,normal
11.028185,normal
11.002909,normal
11.12931,normal
11.300777,normal
11.312685,normal
11.281029,normal
11.245654,normal
11.211837,normal
11.179689,normal
11.150004,normal
11.119966,normal
11.092784,normal
11.067175,normal
11.041335,normal
11.016918,normal
11.010761,normal
11.238084,normal
11.300352,normal
11.286565,normal
11.253619,normal
11.220775,normal
11.189268,normal
11.158546,normal
11.130724,normal
11.104064,normal
11.079831,normal
11.054953,normal
11.031011,normal
11.009625,normal
11.071959,normal
11.239115,normal
11.286542,normal
11.264755,normal
11.234857,normal
11.205278,normal
11.177402,normal
11.150328,normal
11.123913,normal
11.097488,normal
11.073758,normal
11.049469,normal
11.028805,normal
11.007517,normal
11.07547,normal
11.239555,normal
11.267949,normal
11.243918,normal
11.213956,normal
11.181364,normal
11.150658,normal
11.122568,normal
11.094659,normal
11.065859,normal
11.039901,normal
11.01487,normal
11.032172,normal
11.237238,normal
11.298344,normal
11.278561,normal
11.244896,normal
11.212233,normal
11.181972,normal
11.151904,normal
11.121913,normal
11.094104,normal
11.067865,normal
11.043043,normal
11.018706,normal
11.003184,normal
11.222472,normal
11.293561,normal
11.285411,normal
11.255167,normal
11.221706,normal
11.191162,normal
11.162257,normal
11.134704,normal
11.107831,normal
11.083019,normal
11.05876,normal
11.035895,normal
11.013638,normal
11.042031,normal
11.216202,normal
11.275766,normal
11.262403,normal
11.232426,normal
11.202856,normal
11.175197,normal
11.14971,normal
11.123382,normal
11.098541,normal
11.074405,normal
11.050938,normal
11.029949,normal
11.008284,normal
11.075944,normal
11.241067,normal
11.273801,normal
11.251421,normal
11.222408,normal
11.191686,normal
11.160674,normal
11.131822,normal
11.102896,normal
11.07458,normal
11.048287,normal
11.023929,normal
10.999087,normal
11.177004,normal
11.287407,normal
11.299165,normal
11.269468,normal
11.236806,normal
11.204733,normal
11.174701,normal
11.146114,normal
11.118365,normal
11.090669,normal
11.066525,normal
11.042069,normal
11.0195,normal
10.997971,normal
11.169579,normal
11.251307,normal
11.248158,normal
11.220591,normal
11.192158,normal
11.164018,normal
11.137363,normal
11.111426,normal
11.086127,normal
11.061904,normal
11.039094,normal
11.01718,normal
10.999041,normal
11.18292,normal
