8622146,2020-02-26 17:54,11.096673,3,1,F
8622146,2020-02-26 17:59,11.131353,3,1,F
8622146,2020-02-26 18:04,11.093157,3,1,F
8622146,2020-02-26 18:09,11.046902,3,1,F
8622146,2020-02-26 18:14,11.004143,3,1,F
8622146,2020-02-26 18:19,10.979303,3,1,F
8622146,2020-02-26 18:24,11.088588,3,1,F
8622146,2020-02-26 18:29,11.122631,3,1,F
8622146,2020-02-26 18:34,11.080127,3,1,F
8622146,2020-02-26 18:39,11.032716,3,1,F
8622146,2020-02-26 18:44,10.987762,3,1,F
8622146,2020-02-26 18:49,11.008352,3,1,F
8622146,2020-02-26 18:54,11.120707,3,1,F
8622146,2020-02-26 18:59,11.110672,3,1,F
8622146,2020-02-26 19:04,11.064638,3,1,F
8622146,2020-02-26 19:09,11.01639,3,1,F
8622146,2020-02-26 19:14,10.974551,3,1,F
8622146,2020-02-26 19:19,11.067277,3,1,F
8622146,2020-02-26 19:24,11.137997,3,1,F
8622146,2020-02-26 19:29,11.097586,3,1,F
8622146,2020-02-26 19:34,11.048335,3,1,F
8622146,2020-02-26 19:39,11.00021,3,1,F
8622146,2020-02-26 19:44,10.982685,3,1,F
8622146,2020-02-26 19:49,11.10531,3,1,F
8622146,2020-02-26 19:54,11.126572,3,1,F
8622146,2020-02-26 19:59,11.082837,3,1,F
8622146,2020-02-26 20:04,11.036463,3,1,F
8622146,2020-02-26 20:09,10.992797,3,1,F
8622146,2020-02-26 20:14,10.997938,3,1,F
8622146,2020-02-26 20:19,11.122663,3,1,F
8622146,2020-02-26 20:24,11.124538,3,1,F
8622146,2020-02-26 20:29,11.079634,3,1,F
8622146,2020-02-26 20:34,11.031588,3,1,F
8622146,2020-02-26 20:39,10.986479,3,1,F
8622146,2020-02-26 20:44,11.010405,3,1,F
8622146,2020-02-26 20:49,11.125843,3,1,F
8622146,2020-02-26 20:54,11.114149,3,1,F
8622146,2020-02-26 20:59,11.067181,3,1,F
8622146,2020-02-26 21:04,11.020434,3,1,F
8622146,2020-02-26 21:09,10.976529,3,1,F
8622146,2020-02-26 21:14,11.043185,3,1,F
8622146,2020-02-26 21:19,11.126299,3,1,F
8622146,2020-02-26 21:24,11.095697,3,1,F
8622146,2020-02-26 21:29,11.048934,3,1,F
8622146,2020-02-26 21:34,11.002683,3,1,F
8622146,2020-02-26 21:39,10.982079,3,1,F
8622146,2020-02-26 21:44,11.093534,3,1,F
8622146,2020-02-26 21:49,11.112154,3,1,F
8622146,2020-02-26 21:54,11.065832,3,1,F
8622146,2020-02-26 21:59,11.018162,3,1,F
8622146,2020-02-26 22:04,10.975729,3,1,F
8622146,2020-02-26 22:09,11.050958,3,1,F
8622146,2020-02-26 22:14,11.124887,3,1,F
8622146,2020-02-26 22:19,11.093528,3,1,F
8622146,2020-02-26 22:24,11.044532,3,1,F
8622146,2020-02-26 22:29,10.994905,3,1,F
8622146,2020-02-26 22:34,10.989344,3,1,F
8622146,2020-02-26 22:39,11.117238,3,1,F
8622146,2020-02-26 22:44,11.121537,3,1,F
8622146,2020-02-26 22:49,11.070943,3,1,F
8622146,2020-02-26 22:54,11.020299,3,1,F
8622146,2020-02-26 22:59,10.97555,3,1,F
8622146,2020-02-26 23:04,11.054737,3,1,F
8622146,2020-02-26 23:09,11.133737,3,1,F
