selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8622145
cur(528), end(2183), percent[24.19%], dist(0.62)
cur(529), end(2183), percent[24.23%], dist(0.62)
cur(530), end(2183), percent[24.28%], dist(0.62)
cur(531), end(2183), percent[24.32%], dist(0.62)
cur(532), end(2183), percent[24.37%], dist(0.62)
cur(533), end(2183), percent[24.42%], dist(0.62)
cur(534), end(2183), percent[24.46%], dist(0.62)
cur(535), end(2183), percent[24.51%], dist(0.62)
cur(536), end(2183), percent[24.55%], dist(0.62)
cur(537), end(2183), percent[24.6%], dist(0.62)
cur(538), end(2183), percent[24.64%], dist(0.62)
cur(539), end(2183), percent[24.69%], dist(0.62)
cur(540), end(2183), percent[24.74%], dist(0.62)
cur(541), end(2183), percent[24.78%], dist(0.62)
cur(542), end(2183), percent[24.83%], dist(0.62)
cur(543), end(2183), percent[24.87%], dist(0.62)
cur(544), end(2183), percent[24.92%], dist(0.62)
cur(545), end(2183), percent[24.97%], dist(0.62)
cur(546), end(2183), percent[25.01%], dist(0.62)
cur(547), end(2183), percent[25.06%], dist(0.62)
cur(548), end(2183), percent[25.1%], dist(0.62)
cur(549), end(2183), percent[25.15%], dist(0.62)
cur(550), end(2183), percent[25.19%], dist(0.62)
cur(551), end(2183), percent[25.24%], dist(0.62)
cur(552), end(2183), percent[25.29%], dist(0.62)
cur(553), end(2183), percent[25.33%], dist(0.62)
cur(554), end(2183), percent[25.38%], dist(0.62)
cur(555), end(2183), percent[25.42%], dist(0.62)
cur(556), end(2183), percent[25.47%], dist(0.62)
cur(557), end(2183), percent[25.52%], dist(0.62)
cur(558), end(2183), percent[25.56%], dist(0.62)
cur(559), end(2183), percent[25.61%], dist(0.62)
cur(560), end(2183), percent[25.65%], dist(0.62)
cur(561), end(2183), percent[25.7%], dist(0.62)
cur(562), end(2183), percent[25.74%], dist(0.62)
cur(563), end(2183), percent[25.79%], dist(0.62)
cur(564), end(2183), percent[25.84%], dist(0.62)
cur(565), end(2183), percent[25.88%], dist(0.62)
cur(566), end(2183), percent[25.93%], dist(0.62)
cur(567), end(2183), percent[25.97%], dist(0.62)
cur(568), end(2183), percent[26.02%], dist(0.62)
cur(569), end(2183), percent[26.07%], dist(0.62)
cur(570), end(2183), percent[26.11%], dist(0.62)
cur(571), end(2183), percent[26.16%], dist(0.62)
cur(572), end(2183), percent[26.2%], dist(0.62)
cur(573), end(2183), percent[26.25%], dist(0.62)
cur(574), end(2183), percent[26.29%], dist(0.62)
cur(575), end(2183), percent[26.34%], dist(0.62)
cur(576), end(2183), percent[26.39%], dist(0.62)
cur(577), end(2183), percent[26.43%], dist(0.62)
cur(578), end(2183), percent[26.48%], dist(0.62)
cur(579), end(2183), percent[26.52%], dist(0.62)
cur(580), end(2183), percent[26.57%], dist(0.62)
cur(581), end(2183), percent[26.61%], dist(0.62)
cur(582), end(2183), percent[26.66%], dist(0.62)
cur(583), end(2183), percent[26.71%], dist(0.62)
cur(584), end(2183), percent[26.75%], dist(0.62)
cur(585), end(2183), percent[26.8%], dist(0.62)
cur(586), end(2183), percent[26.84%], dist(0.62)
cur(587), end(2183), percent[26.89%], dist(0.62)
cur(588), end(2183), percent[26.94%], dist(0.62)
cur(589), end(2183), percent[26.98%], dist(0.62)
cur(590), end(2183), percent[27.03%], dist(0.62)
cur(591), end(2183), percent[27.07%], dist(0.62)
cur(592), end(2183), percent[27.12%], dist(0.62)
cur(593), end(2183), percent[27.16%], dist(0.62)
cur(594), end(2183), percent[27.21%], dist(0.62)
cur(595), end(2183), percent[27.26%], dist(0.62)
cur(596), end(2183), percent[27.3%], dist(0.62)
cur(597), end(2183), percent[27.35%], dist(0.62)
cur(598), end(2183), percent[27.39%], dist(0.62)
cur(599), end(2183), percent[27.44%], dist(0.62)
cur(600), end(2183), percent[27.49%], dist(0.62)
cur(601), end(2183), percent[27.53%], dist(0.62)
cur(602), end(2183), percent[27.58%], dist(0.62)
cur(603), end(2183), percent[27.62%], dist(0.62)
cur(604), end(2183), percent[27.67%], dist(0.62)
cur(605), end(2183), percent[27.71%], dist(0.62)
cur(606), end(2183), percent[27.76%], dist(0.62)
cur(607), end(2183), percent[27.81%], dist(0.62)
cur(608), end(2183), percent[27.85%], dist(0.62)
cur(609), end(2183), percent[27.9%], dist(0.62)
cur(610), end(2183), percent[27.94%], dist(0.62)
cur(611), end(2183), percent[27.99%], dist(0.62)
cur(612), end(2183), percent[28.03%], dist(0.62)
cur(613), end(2183), percent[28.08%], dist(0.62)
cur(614), end(2183), percent[28.13%], dist(0.62)
cur(615), end(2183), percent[28.17%], dist(0.62)
cur(616), end(2183), percent[28.22%], dist(0.62)
cur(617), end(2183), percent[28.26%], dist(0.62)
cur(618), end(2183), percent[28.31%], dist(0.62)
cur(619), end(2183), percent[28.36%], dist(0.62)
cur(620), end(2183), percent[28.4%], dist(0.62)
cur(621), end(2183), percent[28.45%], dist(0.62)
cur(622), end(2183), percent[28.49%], dist(0.62)
cur(623), end(2183), percent[28.54%], dist(0.62)
cur(624), end(2183), percent[28.58%], dist(0.62)
cur(625), end(2183), percent[28.63%], dist(0.62)
cur(626), end(2183), percent[28.68%], dist(0.62)
cur(627), end(2183), percent[28.72%], dist(0.62)
cur(628), end(2183), percent[28.77%], dist(0.62)
cur(629), end(2183), percent[28.81%], dist(0.62)
cur(630), end(2183), percent[28.86%], dist(0.62)
cur(631), end(2183), percent[28.91%], dist(0.62)
cur(632), end(2183), percent[28.95%], dist(0.62)
cur(633), end(2183), percent[29.0%], dist(0.62)
cur(634), end(2183), percent[29.04%], dist(0.62)
cur(635), end(2183), percent[29.09%], dist(0.62)
cur(636), end(2183), percent[29.13%], dist(0.62)
cur(637), end(2183), percent[29.18%], dist(0.62)
cur(638), end(2183), percent[29.23%], dist(0.62)
cur(639), end(2183), percent[29.27%], dist(0.62)
cur(640), end(2183), percent[29.32%], dist(0.62)
cur(641), end(2183), percent[29.36%], dist(0.62)
cur(642), end(2183), percent[29.41%], dist(0.62)
cur(643), end(2183), percent[29.45%], dist(0.62)
cur(644), end(2183), percent[29.5%], dist(0.62)
cur(645), end(2183), percent[29.55%], dist(0.62)
cur(646), end(2183), percent[29.59%], dist(0.62)
cur(647), end(2183), percent[29.64%], dist(0.62)
cur(648), end(2183), percent[29.68%], dist(0.62)
cur(649), end(2183), percent[29.73%], dist(0.62)
cur(650), end(2183), percent[29.78%], dist(0.62)
cur(651), end(2183), percent[29.82%], dist(0.62)
cur(652), end(2183), percent[29.87%], dist(0.62)
cur(653), end(2183), percent[29.91%], dist(0.62)
cur(654), end(2183), percent[29.96%], dist(0.62)
cur(655), end(2183), percent[30.0%], dist(0.62)
cur(656), end(2183), percent[30.05%], dist(0.62)
cur(657), end(2183), percent[30.1%], dist(0.62)
cur(658), end(2183), percent[30.14%], dist(0.62)
cur(659), end(2183), percent[30.19%], dist(0.62)
cur(660), end(2183), percent[30.23%], dist(0.62)
cur(661), end(2183), percent[30.28%], dist(0.62)
cur(662), end(2183), percent[30.33%], dist(0.62)
cur(663), end(2183), percent[30.37%], dist(0.62)
cur(664), end(2183), percent[30.42%], dist(0.62)
cur(665), end(2183), percent[30.46%], dist(0.62)
cur(666), end(2183), percent[30.51%], dist(0.62)
cur(667), end(2183), percent[30.55%], dist(0.62)
cur(668), end(2183), percent[30.6%], dist(0.62)
cur(669), end(2183), percent[30.65%], dist(0.62)
cur(670), end(2183), percent[30.69%], dist(0.62)
cur(671), end(2183), percent[30.74%], dist(0.62)
cur(672), end(2183), percent[30.78%], dist(0.62)
cur(673), end(2183), percent[30.83%], dist(0.62)
cur(674), end(2183), percent[30.87%], dist(0.62)
cur(675), end(2183), percent[30.92%], dist(0.62)
cur(676), end(2183), percent[30.97%], dist(0.62)
cur(677), end(2183), percent[31.01%], dist(0.62)
cur(678), end(2183), percent[31.06%], dist(0.62)
cur(679), end(2183), percent[31.1%], dist(0.62)
cur(680), end(2183), percent[31.15%], dist(0.62)
cur(681), end(2183), percent[31.2%], dist(0.62)
cur(682), end(2183), percent[31.24%], dist(0.62)
cur(683), end(2183), percent[31.29%], dist(0.62)
cur(684), end(2183), percent[31.33%], dist(0.62)
cur(685), end(2183), percent[31.38%], dist(0.62)
cur(686), end(2183), percent[31.42%], dist(0.62)
cur(687), end(2183), percent[31.47%], dist(0.62)
cur(688), end(2183), percent[31.52%], dist(0.62)
cur(689), end(2183), percent[31.56%], dist(0.62)
cur(690), end(2183), percent[31.61%], dist(0.62)
cur(691), end(2183), percent[31.65%], dist(0.62)
cur(692), end(2183), percent[31.7%], dist(0.62)
cur(693), end(2183), percent[31.75%], dist(0.62)
cur(694), end(2183), percent[31.79%], dist(0.62)
cur(695), end(2183), percent[31.84%], dist(0.62)
cur(696), end(2183), percent[31.88%], dist(0.62)
cur(697), end(2183), percent[31.93%], dist(0.62)
cur(698), end(2183), percent[31.97%], dist(0.62)
cur(699), end(2183), percent[32.02%], dist(0.62)
cur(700), end(2183), percent[32.07%], dist(0.62)
cur(701), end(2183), percent[32.11%], dist(0.62)
cur(702), end(2183), percent[32.16%], dist(0.62)
cur(703), end(2183), percent[32.2%], dist(0.62)
cur(704), end(2183), percent[32.25%], dist(0.62)
cur(705), end(2183), percent[32.3%], dist(0.62)
cur(706), end(2183), percent[32.34%], dist(0.62)
cur(707), end(2183), percent[32.39%], dist(0.62)
cur(708), end(2183), percent[32.43%], dist(0.62)
cur(709), end(2183), percent[32.48%], dist(0.62)
cur(710), end(2183), percent[32.52%], dist(0.62)
cur(711), end(2183), percent[32.57%], dist(0.62)
cur(712), end(2183), percent[32.62%], dist(0.62)
cur(713), end(2183), percent[32.66%], dist(0.62)
cur(714), end(2183), percent[32.71%], dist(0.62)
cur(715), end(2183), percent[32.75%], dist(0.62)
cur(716), end(2183), percent[32.8%], dist(0.62)
cur(717), end(2183), percent[32.84%], dist(0.62)
cur(718), end(2183), percent[32.89%], dist(0.62)
cur(719), end(2183), percent[32.94%], dist(0.62)
cur(720), end(2183), percent[32.98%], dist(0.62)
cur(721), end(2183), percent[33.03%], dist(0.62)
cur(722), end(2183), percent[33.07%], dist(0.62)
cur(723), end(2183), percent[33.12%], dist(0.62)
cur(724), end(2183), percent[33.17%], dist(0.62)
cur(725), end(2183), percent[33.21%], dist(0.62)
cur(726), end(2183), percent[33.26%], dist(0.62)
cur(727), end(2183), percent[33.3%], dist(0.62)
cur(728), end(2183), percent[33.35%], dist(0.62)
cur(729), end(2183), percent[33.39%], dist(0.62)
cur(730), end(2183), percent[33.44%], dist(0.62)
cur(731), end(2183), percent[33.49%], dist(0.62)
cur(732), end(2183), percent[33.53%], dist(0.62)
cur(733), end(2183), percent[33.58%], dist(0.62)
cur(734), end(2183), percent[33.62%], dist(0.62)
cur(735), end(2183), percent[33.67%], dist(0.62)
cur(736), end(2183), percent[33.72%], dist(0.62)
cur(737), end(2183), percent[33.76%], dist(0.62)
cur(738), end(2183), percent[33.81%], dist(0.62)
cur(739), end(2183), percent[33.85%], dist(0.62)
cur(740), end(2183), percent[33.9%], dist(0.62)
cur(741), end(2183), percent[33.94%], dist(0.62)
cur(742), end(2183), percent[33.99%], dist(0.62)
cur(743), end(2183), percent[34.04%], dist(0.62)
cur(744), end(2183), percent[34.08%], dist(0.62)
cur(745), end(2183), percent[34.13%], dist(0.62)
cur(746), end(2183), percent[34.17%], dist(0.62)
cur(747), end(2183), percent[34.22%], dist(0.62)
cur(748), end(2183), percent[34.26%], dist(0.62)
cur(749), end(2183), percent[34.31%], dist(0.62)
cur(750), end(2183), percent[34.36%], dist(0.62)
cur(751), end(2183), percent[34.4%], dist(0.62)
cur(752), end(2183), percent[34.45%], dist(0.62)
cur(753), end(2183), percent[34.49%], dist(0.62)
cur(754), end(2183), percent[34.54%], dist(0.62)
cur(755), end(2183), percent[34.59%], dist(0.62)
cur(756), end(2183), percent[34.63%], dist(0.62)
cur(757), end(2183), percent[34.68%], dist(0.62)
cur(758), end(2183), percent[34.72%], dist(0.62)
cur(759), end(2183), percent[34.77%], dist(0.62)
cur(760), end(2183), percent[34.81%], dist(0.62)
cur(761), end(2183), percent[34.86%], dist(0.62)
cur(762), end(2183), percent[34.91%], dist(0.62)
cur(763), end(2183), percent[34.95%], dist(0.62)
cur(764), end(2183), percent[35.0%], dist(0.62)
cur(765), end(2183), percent[35.04%], dist(0.62)
cur(766), end(2183), percent[35.09%], dist(0.62)
cur(767), end(2183), percent[35.14%], dist(0.62)
cur(768), end(2183), percent[35.18%], dist(0.62)
cur(769), end(2183), percent[35.23%], dist(0.62)
cur(770), end(2183), percent[35.27%], dist(0.62)
cur(771), end(2183), percent[35.32%], dist(0.62)
cur(772), end(2183), percent[35.36%], dist(0.62)
cur(773), end(2183), percent[35.41%], dist(0.62)
cur(774), end(2183), percent[35.46%], dist(0.62)
cur(775), end(2183), percent[35.5%], dist(0.62)
cur(776), end(2183), percent[35.55%], dist(0.62)
cur(777), end(2183), percent[35.59%], dist(0.62)
cur(778), end(2183), percent[35.64%], dist(0.62)
cur(779), end(2183), percent[35.68%], dist(0.62)
cur(780), end(2183), percent[35.73%], dist(0.62)
cur(781), end(2183), percent[35.78%], dist(0.62)
cur(782), end(2183), percent[35.82%], dist(0.62)
cur(783), end(2183), percent[35.87%], dist(0.62)
cur(784), end(2183), percent[35.91%], dist(0.62)
cur(785), end(2183), percent[35.96%], dist(0.62)
cur(786), end(2183), percent[36.01%], dist(0.62)
cur(787), end(2183), percent[36.05%], dist(0.62)
cur(788), end(2183), percent[36.1%], dist(0.62)
cur(789), end(2183), percent[36.14%], dist(0.62)
cur(790), end(2183), percent[36.19%], dist(0.62)
cur(791), end(2183), percent[36.23%], dist(0.62)
cur(792), end(2183), percent[36.28%], dist(0.62)
cur(793), end(2183), percent[36.33%], dist(0.62)
cur(794), end(2183), percent[36.37%], dist(0.62)
cur(795), end(2183), percent[36.42%], dist(0.62)
cur(796), end(2183), percent[36.46%], dist(0.62)
cur(797), end(2183), percent[36.51%], dist(0.62)
cur(798), end(2183), percent[36.56%], dist(0.62)
cur(799), end(2183), percent[36.6%], dist(0.62)
cur(800), end(2183), percent[36.65%], dist(0.62)
cur(801), end(2183), percent[36.69%], dist(0.62)
cur(802), end(2183), percent[36.74%], dist(0.62)
cur(803), end(2183), percent[36.78%], dist(0.62)
cur(804), end(2183), percent[36.83%], dist(0.62)
cur(805), end(2183), percent[36.88%], dist(0.62)
cur(806), end(2183), percent[36.92%], dist(0.62)
cur(807), end(2183), percent[36.97%], dist(0.62)
cur(808), end(2183), percent[37.01%], dist(0.62)
cur(809), end(2183), percent[37.06%], dist(0.62)
cur(810), end(2183), percent[37.1%], dist(0.62)
cur(811), end(2183), percent[37.15%], dist(0.62)
cur(812), end(2183), percent[37.2%], dist(0.62)
cur(813), end(2183), percent[37.24%], dist(0.62)
cur(814), end(2183), percent[37.29%], dist(0.62)
cur(815), end(2183), percent[37.33%], dist(0.62)
cur(816), end(2183), percent[37.38%], dist(0.62)
cur(817), end(2183), percent[37.43%], dist(0.62)
cur(818), end(2183), percent[37.47%], dist(0.62)
cur(819), end(2183), percent[37.52%], dist(0.62)
cur(820), end(2183), percent[37.56%], dist(0.62)
cur(821), end(2183), percent[37.61%], dist(0.62)
cur(822), end(2183), percent[37.65%], dist(0.62)
cur(823), end(2183), percent[37.7%], dist(0.62)
cur(824), end(2183), percent[37.75%], dist(0.62)
cur(825), end(2183), percent[37.79%], dist(0.62)
cur(826), end(2183), percent[37.84%], dist(0.62)
cur(827), end(2183), percent[37.88%], dist(0.62)
cur(828), end(2183), percent[37.93%], dist(0.62)
cur(829), end(2183), percent[37.98%], dist(0.62)
cur(830), end(2183), percent[38.02%], dist(0.62)
cur(831), end(2183), percent[38.07%], dist(0.62)
cur(832), end(2183), percent[38.11%], dist(0.62)
cur(833), end(2183), percent[38.16%], dist(0.62)
cur(834), end(2183), percent[38.2%], dist(0.62)
cur(835), end(2183), percent[38.25%], dist(0.62)
cur(836), end(2183), percent[38.3%], dist(0.62)
cur(837), end(2183), percent[38.34%], dist(0.62)
cur(838), end(2183), percent[38.39%], dist(0.62)
cur(839), end(2183), percent[38.43%], dist(0.62)
cur(840), end(2183), percent[38.48%], dist(0.62)
cur(841), end(2183), percent[38.52%], dist(0.62)
cur(842), end(2183), percent[38.57%], dist(0.62)
cur(843), end(2183), percent[38.62%], dist(0.62)
cur(844), end(2183), percent[38.66%], dist(0.62)
cur(845), end(2183), percent[38.71%], dist(0.62)
cur(846), end(2183), percent[38.75%], dist(0.62)
cur(847), end(2183), percent[38.8%], dist(0.62)
cur(848), end(2183), percent[38.85%], dist(0.62)
cur(849), end(2183), percent[38.89%], dist(0.62)
cur(850), end(2183), percent[38.94%], dist(0.62)
cur(851), end(2183), percent[38.98%], dist(0.62)
cur(852), end(2183), percent[39.03%], dist(0.62)
cur(853), end(2183), percent[39.07%], dist(0.62)
cur(854), end(2183), percent[39.12%], dist(0.62)
cur(855), end(2183), percent[39.17%], dist(0.62)
cur(856), end(2183), percent[39.21%], dist(0.62)
cur(857), end(2183), percent[39.26%], dist(0.62)
cur(858), end(2183), percent[39.3%], dist(0.62)
cur(859), end(2183), percent[39.35%], dist(0.62)
cur(860), end(2183), percent[39.4%], dist(0.62)
cur(861), end(2183), percent[39.44%], dist(0.62)
cur(862), end(2183), percent[39.49%], dist(0.62)
cur(863), end(2183), percent[39.53%], dist(0.62)
cur(864), end(2183), percent[39.58%], dist(0.62)
cur(865), end(2183), percent[39.62%], dist(0.62)
cur(866), end(2183), percent[39.67%], dist(0.62)
cur(867), end(2183), percent[39.72%], dist(0.62)
cur(868), end(2183), percent[39.76%], dist(0.62)
cur(869), end(2183), percent[39.81%], dist(0.62)
cur(870), end(2183), percent[39.85%], dist(0.62)
cur(871), end(2183), percent[39.9%], dist(0.62)
cur(872), end(2183), percent[39.95%], dist(0.62)
cur(873), end(2183), percent[39.99%], dist(0.62)
cur(874), end(2183), percent[40.04%], dist(0.62)
cur(875), end(2183), percent[40.08%], dist(0.62)
cur(876), end(2183), percent[40.13%], dist(0.62)
cur(877), end(2183), percent[40.17%], dist(0.62)
cur(878), end(2183), percent[40.22%], dist(0.62)
cur(879), end(2183), percent[40.27%], dist(0.62)
cur(880), end(2183), percent[40.31%], dist(0.62)
cur(881), end(2183), percent[40.36%], dist(0.62)
cur(882), end(2183), percent[40.4%], dist(0.62)
cur(883), end(2183), percent[40.45%], dist(0.62)
cur(884), end(2183), percent[40.49%], dist(0.62)
cur(885), end(2183), percent[40.54%], dist(0.62)
cur(886), end(2183), percent[40.59%], dist(0.62)
cur(887), end(2183), percent[40.63%], dist(0.62)
cur(888), end(2183), percent[40.68%], dist(0.62)
cur(889), end(2183), percent[40.72%], dist(0.62)
cur(890), end(2183), percent[40.77%], dist(0.62)
cur(891), end(2183), percent[40.82%], dist(0.62)
cur(892), end(2183), percent[40.86%], dist(0.62)
cur(893), end(2183), percent[40.91%], dist(0.62)
cur(894), end(2183), percent[40.95%], dist(0.62)
cur(895), end(2183), percent[41.0%], dist(0.62)
cur(896), end(2183), percent[41.04%], dist(0.62)
cur(897), end(2183), percent[41.09%], dist(0.62)
cur(898), end(2183), percent[41.14%], dist(0.62)
cur(899), end(2183), percent[41.18%], dist(0.62)
cur(900), end(2183), percent[41.23%], dist(0.62)
cur(901), end(2183), percent[41.27%], dist(0.62)
cur(902), end(2183), percent[41.32%], dist(0.62)
cur(903), end(2183), percent[41.37%], dist(0.62)
cur(904), end(2183), percent[41.41%], dist(0.62)
cur(905), end(2183), percent[41.46%], dist(0.62)
cur(906), end(2183), percent[41.5%], dist(0.62)
cur(907), end(2183), percent[41.55%], dist(0.62)
cur(908), end(2183), percent[41.59%], dist(0.62)
cur(909), end(2183), percent[41.64%], dist(0.62)
cur(910), end(2183), percent[41.69%], dist(0.62)
cur(911), end(2183), percent[41.73%], dist(0.62)
cur(912), end(2183), percent[41.78%], dist(0.62)
cur(913), end(2183), percent[41.82%], dist(0.62)
cur(914), end(2183), percent[41.87%], dist(0.62)
cur(915), end(2183), percent[41.91%], dist(0.62)
cur(916), end(2183), percent[41.96%], dist(0.62)
cur(917), end(2183), percent[42.01%], dist(0.62)
cur(918), end(2183), percent[42.05%], dist(0.62)
cur(919), end(2183), percent[42.1%], dist(0.62)
cur(920), end(2183), percent[42.14%], dist(0.62)
cur(921), end(2183), percent[42.19%], dist(0.62)
cur(922), end(2183), percent[42.24%], dist(0.62)
cur(923), end(2183), percent[42.28%], dist(0.62)
cur(924), end(2183), percent[42.33%], dist(0.62)
cur(925), end(2183), percent[42.37%], dist(0.62)
cur(926), end(2183), percent[42.42%], dist(0.62)
cur(927), end(2183), percent[42.46%], dist(0.62)
cur(928), end(2183), percent[42.51%], dist(0.62)
cur(929), end(2183), percent[42.56%], dist(0.62)
cur(930), end(2183), percent[42.6%], dist(0.62)
cur(931), end(2183), percent[42.65%], dist(0.62)
cur(932), end(2183), percent[42.69%], dist(0.62)
cur(933), end(2183), percent[42.74%], dist(0.62)
cur(934), end(2183), percent[42.79%], dist(0.62)
cur(935), end(2183), percent[42.83%], dist(0.62)
cur(936), end(2183), percent[42.88%], dist(0.62)
cur(937), end(2183), percent[42.92%], dist(0.62)
cur(938), end(2183), percent[42.97%], dist(0.62)
cur(939), end(2183), percent[43.01%], dist(0.62)
cur(940), end(2183), percent[43.06%], dist(0.62)
cur(941), end(2183), percent[43.11%], dist(0.62)
cur(942), end(2183), percent[43.15%], dist(0.62)
cur(943), end(2183), percent[43.2%], dist(0.62)
cur(944), end(2183), percent[43.24%], dist(0.62)
cur(945), end(2183), percent[43.29%], dist(0.62)
cur(946), end(2183), percent[43.33%], dist(0.62)
cur(947), end(2183), percent[43.38%], dist(0.62)
cur(948), end(2183), percent[43.43%], dist(0.62)
cur(949), end(2183), percent[43.47%], dist(0.62)
cur(950), end(2183), percent[43.52%], dist(0.62)
cur(951), end(2183), percent[43.56%], dist(0.62)
cur(952), end(2183), percent[43.61%], dist(0.62)
cur(953), end(2183), percent[43.66%], dist(0.62)
cur(954), end(2183), percent[43.7%], dist(0.62)
cur(955), end(2183), percent[43.75%], dist(0.62)
cur(956), end(2183), percent[43.79%], dist(0.62)
cur(957), end(2183), percent[43.84%], dist(0.62)
cur(958), end(2183), percent[43.88%], dist(0.62)
cur(959), end(2183), percent[43.93%], dist(0.62)
cur(960), end(2183), percent[43.98%], dist(0.62)
cur(961), end(2183), percent[44.02%], dist(0.62)
cur(962), end(2183), percent[44.07%], dist(0.62)
cur(963), end(2183), percent[44.11%], dist(0.62)
cur(964), end(2183), percent[44.16%], dist(0.62)
cur(965), end(2183), percent[44.21%], dist(0.62)
cur(966), end(2183), percent[44.25%], dist(0.62)
cur(967), end(2183), percent[44.3%], dist(0.62)
cur(968), end(2183), percent[44.34%], dist(0.62)
cur(969), end(2183), percent[44.39%], dist(0.62)
cur(970), end(2183), percent[44.43%], dist(0.62)
cur(971), end(2183), percent[44.48%], dist(0.62)
cur(972), end(2183), percent[44.53%], dist(0.62)
cur(973), end(2183), percent[44.57%], dist(0.62)
cur(974), end(2183), percent[44.62%], dist(0.62)
cur(975), end(2183), percent[44.66%], dist(0.62)
cur(976), end(2183), percent[44.71%], dist(0.62)
cur(977), end(2183), percent[44.75%], dist(0.62)
cur(978), end(2183), percent[44.8%], dist(0.62)
cur(979), end(2183), percent[44.85%], dist(0.62)
cur(980), end(2183), percent[44.89%], dist(0.62)
cur(981), end(2183), percent[44.94%], dist(0.62)
cur(982), end(2183), percent[44.98%], dist(0.62)
cur(983), end(2183), percent[45.03%], dist(0.62)
cur(984), end(2183), percent[45.08%], dist(0.62)
cur(985), end(2183), percent[45.12%], dist(0.62)
cur(986), end(2183), percent[45.17%], dist(0.62)
cur(987), end(2183), percent[45.21%], dist(0.62)
cur(988), end(2183), percent[45.26%], dist(0.62)
cur(989), end(2183), percent[45.3%], dist(0.62)
cur(990), end(2183), percent[45.35%], dist(0.62)
cur(991), end(2183), percent[45.4%], dist(0.62)
cur(992), end(2183), percent[45.44%], dist(0.62)
cur(993), end(2183), percent[45.49%], dist(0.62)
cur(994), end(2183), percent[45.53%], dist(0.62)
cur(995), end(2183), percent[45.58%], dist(0.62)
cur(996), end(2183), percent[45.63%], dist(0.62)
cur(997), end(2183), percent[45.67%], dist(0.62)
cur(998), end(2183), percent[45.72%], dist(0.62)
cur(999), end(2183), percent[45.76%], dist(0.62)
cur(1000), end(2183), percent[45.81%], dist(0.62)
cur(1001), end(2183), percent[45.85%], dist(0.62)
cur(1002), end(2183), percent[45.9%], dist(0.62)
cur(1003), end(2183), percent[45.95%], dist(0.62)
cur(1004), end(2183), percent[45.99%], dist(0.62)
cur(1005), end(2183), percent[46.04%], dist(0.62)
cur(1006), end(2183), percent[46.08%], dist(0.62)
cur(1007), end(2183), percent[46.13%], dist(0.62)
cur(1008), end(2183), percent[46.17%], dist(0.62)
cur(1009), end(2183), percent[46.22%], dist(0.62)
cur(1010), end(2183), percent[46.27%], dist(0.62)
cur(1011), end(2183), percent[46.31%], dist(0.62)
cur(1012), end(2183), percent[46.36%], dist(0.62)
cur(1013), end(2183), percent[46.4%], dist(0.62)
cur(1014), end(2183), percent[46.45%], dist(0.62)
cur(1015), end(2183), percent[46.5%], dist(0.62)
cur(1016), end(2183), percent[46.54%], dist(0.62)
cur(1017), end(2183), percent[46.59%], dist(0.62)
cur(1018), end(2183), percent[46.63%], dist(0.62)
cur(1019), end(2183), percent[46.68%], dist(0.62)
cur(1020), end(2183), percent[46.72%], dist(0.62)
cur(1021), end(2183), percent[46.77%], dist(0.62)
cur(1022), end(2183), percent[46.82%], dist(0.62)
cur(1023), end(2183), percent[46.86%], dist(0.62)
cur(1024), end(2183), percent[46.91%], dist(0.62)
cur(1025), end(2183), percent[46.95%], dist(0.62)
cur(1026), end(2183), percent[47.0%], dist(0.63)
cur(1027), end(2183), percent[47.05%], dist(0.62)
cur(1028), end(2183), percent[47.09%], dist(0.62)
cur(1029), end(2183), percent[47.14%], dist(0.63)
cur(1030), end(2183), percent[47.18%], dist(0.63)
cur(1031), end(2183), percent[47.23%], dist(0.63)
cur(1032), end(2183), percent[47.27%], dist(0.63)
cur(1033), end(2183), percent[47.32%], dist(0.63)
cur(1034), end(2183), percent[47.37%], dist(0.63)
cur(1035), end(2183), percent[47.41%], dist(0.63)
cur(1036), end(2183), percent[47.46%], dist(0.63)
cur(1037), end(2183), percent[47.5%], dist(0.63)
cur(1038), end(2183), percent[47.55%], dist(0.63)
cur(1039), end(2183), percent[47.6%], dist(0.63)
cur(1040), end(2183), percent[47.64%], dist(0.63)
cur(1041), end(2183), percent[47.69%], dist(0.63)
cur(1042), end(2183), percent[47.73%], dist(0.63)
cur(1043), end(2183), percent[47.78%], dist(0.63)
cur(1044), end(2183), percent[47.82%], dist(0.63)
cur(1045), end(2183), percent[47.87%], dist(0.63)
cur(1046), end(2183), percent[47.92%], dist(0.63)
cur(1047), end(2183), percent[47.96%], dist(0.63)
cur(1048), end(2183), percent[48.01%], dist(0.63)
cur(1049), end(2183), percent[48.05%], dist(0.63)
cur(1050), end(2183), percent[48.1%], dist(0.63)
cur(1051), end(2183), percent[48.14%], dist(0.63)
cur(1052), end(2183), percent[48.19%], dist(0.63)
cur(1053), end(2183), percent[48.24%], dist(0.63)
cur(1054), end(2183), percent[48.28%], dist(0.63)
cur(1055), end(2183), percent[48.33%], dist(0.63)
cur(1056), end(2183), percent[48.37%], dist(0.63)
cur(1057), end(2183), percent[48.42%], dist(0.63)
cur(1058), end(2183), percent[48.47%], dist(0.63)
cur(1059), end(2183), percent[48.51%], dist(0.63)
cur(1060), end(2183), percent[48.56%], dist(0.63)
cur(1061), end(2183), percent[48.6%], dist(0.63)
